001,Title -- 245^$0$0$a,Publication -- 260^$ $ $a,Publication Frequency -- 310^$ $ $a,"Production, Publication -- 264^$ $1$c",Topical Term -- 650^$ $7$2,Index Term -- 653^$ $6$a,Electronic Access -- 856^$ $2$u,710,246,500,775,022,247,321,580,546,521,900,300,490,700,041,773,981,711,110,901,692,250,525,600,983,505,record - leader,008,035,040,336,337,338,996,998
,,1981-?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924085400101480,"Davidsfonds Oudergem/Watermaal-Bosvoorde, Elsene/Etterbeek. Contact",Etterbeek,Monthly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aDavidsfonds Etterbeek$ $ $4oth,,,,,^$1$0$aDavidsfonds nieuws Etterbeek$ $ $g1982-1992,,,,,,,,,,,,,,,,,,,,,00778nas  2200217u  4500,021108q19822013be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408540LBS01-Aleph^$ $ $a9472007^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924085400101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Davidsfonds,"Niet in juli/augustus, december/januari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1982]-[2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924085870101480,DF-info.,Drongen,Bimonthly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),Periodicals,,^$2$ $aDavidsfonds Drongen$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00665nas  2200217u  4500,021108d19839999be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408587LBS01-Aleph^$ $ $a9472266^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924085870101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201505$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Davidsfonds,Periodiciteit varieert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1983-?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924085900101480,DF-info.,Halen,Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),Periodicals,,^$2$ $aDavidsfonds Halen$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00644nas  2200217u  4500,021108q19811997be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408590LBS01-Aleph^$ $ $a9472283^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924085900101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Davidsfonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1977]-[1997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924086370101480,DF-info.,Serskamp,Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aDavidsfonds Serskamp$ $ $4oth,,,,,,,^$ $ $aVoortzetting van: DF-mededelingen,,,,,,,,,,,,,,,,,,,00665nas  2200205u  4500,021108q19841992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408637LBS01-Aleph^$ $ $a9472536^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924086370101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,,Davidsfonds Serskamp :,5 x per jaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1984]-[1992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924087620101480,Noenegalm.,Handzame,Other,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),Periodicals,,^$2$ $aDavidsfonds Handzame$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00646nas  2200217u  4500,021108q19812001be zr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408762LBS01-Aleph^$ $ $a9473031^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924087620101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201505$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Davidsfonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1981-[2001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924100190101480,Geel CVP.,Geel,Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP Geel$ $ $4oth,,,^$1$8$w(BeLVLBS)002410025LBS01-Aleph$ $ $tKontakt : ledenblad van de CVP afdeling Geel$ $ $4780,,,,^$ $ $aVoortzetting van: Kontakt,,,,,,,,,,,,,,,,,,,00739nas  2200229u  4500,021114q19851986be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002410019LBS01-Aleph^$ $ $a9478145^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924100190101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,CVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1985-[1986],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924253670101480,DDS magazine.,Neerpelt,Unknown,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,,,,^$1$8$w(BeLVLBS)002425374LBS01-Aleph$ $ $tDe dietsche dommelscout$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00702nas  2200217u  4500,030110q19859999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002425367LBS01-Aleph^$ $ $a9547815^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924253670101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,VVKSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1985/86]-?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924253860101480,Info CVP nieuws.,Betekom,Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,00580nas  2200193u  4500,030110q19841990be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002425386LBS01-Aleph^$ $ $a9547954^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924253860101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,CVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1984-[1990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924254310101480,Informatief.,Muizen,Bimonthly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,,,^$ $ $aVoortzetting van: Info,^$1$8$w(BeLVLBS)002425455LBS01-Aleph$ $ $tInfo$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00671nas  2200217u  4500,030110d19849999be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002425431LBS01-Aleph^$ $ $a9548170^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924254310101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Davidsfonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1983-?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924254640101480,Infoblad.,Muizen,Bimonthly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,,,^$ $ $aVerdergezet als: Info,,,,,,,,,,,,,,,,,,,,,,,,00613nas  2200205u  4500,030110d19821985be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002425464LBS01-Aleph^$ $ $a9548325^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924254640101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Davidsfonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1982-1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924351640101480,Il est vivant!,,Unknown,1981-2005,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),Periodicals,,,,,,^$ $ $a0338-0165,,,,,,,,,,,,,,,,,,,,,,00724nas  2200241u  4500,030207q19812005fr ur|p||     0|||a|fre c,^$ $ $a(BeLVLBS)002435164LBS01-Aleph^$ $ $a9592058^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924351640101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202103,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,,,Neuilly-sur-Seine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Communauté de l'Emmanuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1981-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924420960101480,^$0$3$aDe bovenlopers.,Bovenlo,Monthly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,^$2$ $aVVKSM.$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00650nas  2200217u  4500,030303d19849999be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002442096LBS01-Aleph^$ $ $a9623992^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924420960101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,VVKSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1984-?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924476260101480,Echo uit St. Mathildis.,Boechout,Quarterly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $asociaal beleid$ $ $6(ODIS-TW)1835,,,^$2$ $aRust- en verzorgingstehuis St-Mathildis$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00773nas  2200217u  4500,030320q19841998be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002447626LBS01-Aleph^$ $ $a9649845^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924476260101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Rust- en verzorgingstehuis St-Mathildis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1984-[1998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924476500101480,"Davidsfonds Topinfo voor leden Nationaal Bestuur en gewestbesturen, consulenten en medewerkers van het Nationaal Secretariaat",,Monthly,[1985]-[2004],^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),Periodicals,,^$2$ $aDavidsfonds Leuven$ $ $4oth,,,,,^$1$0$aConsulenten communicatie$ $ $g1985-2001,,,,,,,,,,,,,,,,,,,,,00844nas  2200241u  4500,030320q19852004be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002447650LBS01-Aleph^$ $ $a9649956^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924476500101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201909$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,,,Leuven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Davidsfonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,[1985]-[2004].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924487980101480,^$0$3$aDe boekenboot.$ $ $613048753,S.l.,Quarterly,,^$ $7$2KUL$ $ $a#BTAB:VH 493 Leuven^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT)^$ $7$2KATHO$ $ $a7+$ $ $egenre-thema$ $ $4KATOR^$ $7$2KATHO$ $ $aAVI 3$ $ $egenre-thema$ $ $4KATOR^$ $7$2KATHO$ $ $aAVI 4$ $ $egenre-thema$ $ $4KATOR^$ $7$2KATHO$ $ $aAVI 5$ $ $egenre-thema$ $ $4KATOR,Periodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00789nas  2200241u  4500,030320q19852004be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002448798LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924487980101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,,De boekenboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1983]-[1989],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924502930101480,Jeunesse en tête.,Antwerpen,Bimonthly,,"^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aonderwijs$ $ $6(ODIS-TW)2803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,00656nas  2200205u  4500,030327d19849999be br|p||     0|||a|fre c,^$ $ $a(BeLVLBS)002450293LBS01-Aleph^$ $ $a9661628^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924502930101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Jeunesse en tête,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1984]-?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924503960101480,In de marge : tijdschrift voor veldwerkers van Broederlijk Delen en Welzijnszorg Limburg.,Hasselt,Quarterly,,^$ $7$2KADOC$ $ $aC2$ $ $xReligieuze instituten$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amissie$ $ $6(ODIS-TW)1319,Periodicals,,^$2$ $aBroederlijk delen. Limburg$ $ $4oth^$2$ $aWelzijnszorg. Limburg$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00833nas  2200241u  4500,030327q19842002be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002450396LBS01-Aleph^$ $ $a9662128^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924503960101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201503$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Broederlijk delen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1984-[2002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924504020101480,Heilig-Grafinformatief.,Turnhout,Quarterly,,"^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aonderwijs$ $ $6(ODIS-TW)2803",,,^$2$ $aHeilig-graf Turnhout$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00699nas  2200217u  4500,030327q19841988be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002450402LBS01-Aleph^$ $ $a9662150^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924504020101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Heilig-Graf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1984-[1988],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924590300101480,Curriculum : tweemaandelijks tijdschrift voor politieke informatie.,Gent,Bimonthly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,00632nas  2200193u  4500,030428q19829999be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002459030LBS01-Aleph^$ $ $a9700942^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924590300101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Curriculum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1982-?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924615270101480,Lourdes ... : informatie aan de verbonden.,Brussel,Unknown,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),,,^$2$ $aNationaal Lourdessecretariaat Brussel$ $ $4oth,,^$ $ $aTitel varieert,,,,,,,,,,,,,,,,,,,,,,,,00720nas  2200217u  4500,030508q19821984be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002461527LBS01-Aleph^$ $ $a9712603^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924615270101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Nationaal Lourdessecretariaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1982]-[1984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924617300101480,Katechistengazet.,Hoevenen,Unknown,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),,,^$2$ $aProvinciale katechese Hoevene$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00649nas  2200205u  4500,030508q19821986be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002461730LBS01-Aleph^$ $ $a9713511^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924617300101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Provinciale katechese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1982]-[1986],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924654780101480,Dopperskrant.,Boom,Irregular,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aarbeidersbeweging$ $ $6(ODIS-TW)2656,,,^$2$ $aACV. Boom$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00698nas  2200217u  4500,030521q19811985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002465478LBS01-Aleph^$ $ $a9730764^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924654780101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,ACV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[1981]-[1985],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924680430101480,Jekootje.,Lokeren,Bimonthly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,^$2$ $aChiro Lokeren$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00658nas  2200217u  4500,030528q19811995be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002468043LBS01-Aleph^$ $ $a9742152^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924680430101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Chiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1981-[1995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924681150101480,^$0$3$aDe gluiperd.,Zedelgem,Quarterly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,^$2$ $aChiro Zedelgem$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00663nas  2200217u  4500,030528q19851996be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002468115LBS01-Aleph^$ $ $a9742529^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924681150101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Chiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1985-[1996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924681170101480,Skoebidoe.,Binkom,Monthly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,^$2$ $aChiro Binkom$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00683nas  2200217u  4500,030528q19831996be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002468117LBS01-Aleph^$ $ $a9742548^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924681170101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Chiro,10 x per jaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1983-[1996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924686600101480,^$0$4$aHet chirokrantje : ledenblad van de jongenschiro Molenbeersel.,Molenbeersel,Quarterly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,^$2$ $aChiro Molenbeersel$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00721nas  2200217u  4500,030602q19841996be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002468660LBS01-Aleph^$ $ $a9744865^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924686600101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay
,,Chiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
