001,Title -- 245^$0$0$a,Publication -- 260^$ $ $a,Publication Frequency -- 310^$ $ $a,"Production, Publication -- 264^$ $1$c",Topical Term -- 650^$ $7$2,Index Term -- 653^$ $6$a,Electronic Access -- 856^$ $2$u,710,246,500,775,022,247,321,580,546,521,900,300,490,700,041,773,981,711,110,901,692,250,525,600,983,505,record - leader,008,035,040,336,337,338,996,998
9918926940101480,Service : maandelijks tijdschrift van de Christen democratische omroep.,^$ $ $aBrussel$ $ $bChristen democratische omroep$ $ $c1981-[1982],Monthly,,,,,^$2$ $aChristen democratische omroep$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00652nas  2200193u  4500,971208q19811982be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001892694LBS01-Aleph^$ $ $a7266895^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918926940101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.as
9918941740101480,CVP overzee. Informatieblad.,^$ $ $aKinshasa$ $ $bCVP$ $ $c[1982]-[1983],Unknown,,,,,^$2$ $aCVP$ $ $gChristelijke volkspartij$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00586nas  2200193u  4500,971212q19821983be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001894174LBS01-Aleph^$ $ $a7273414^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918941740101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.as
9918959900101480,CVP persbrief.,^$ $ $aBrussel$ $ $bCVP$ $ $c[1985]-?,Monthly,,,,,^$2$ $aCVP$ $ $gChristelijke volkspartij$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00566nas  2200193u  4500,971219q19859999be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001895990LBS01-Aleph^$ $ $a7281902^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918959900101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.as
9918959920101480,Onder ons gezegd.,^$ $ $aBrussel$ $ $bCVP$ $ $c1985-[1986],Unknown,,,,,^$2$ $aCVP$ $ $gChristelijke volkspartij$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00572nas  2200193u  4500,971219q19851986be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001895992LBS01-Aleph^$ $ $a7281909^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918959920101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.as
9918992450101480,CVP-jongeren. Info.,^$ $ $aBrussel$ $ $bCVP-Jongeren. Nationaal secretariaat$ $ $c[1983]-9999,Unknown,,,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00517nas  2200169u  4500,971219q19851986be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899245LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918992450101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9918992670101480,Informatiekrant.,^$ $ $aMechelen$ $ $bCVP. Arrondissement Mechelen$ $ $c[1984]-[1985],Unknown,,,,,^$2$ $aCVP. Arrondissement Mechelen$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00598nas  2200193u  4500,980112q19841985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899267LBS01-Aleph^$ $ $a7297448^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918992670101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.as
9918993180101480,^$0$3$aDe jonge werkers.,^$ $ $aAntwerpen$ $ $bKAJ. Verbond Antwerpen $ $ $c1981-[1991],Monthly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00610nas  2200193u  4500,980112q19841985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899318LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918993180101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9918993460101480,KAJEE.,^$ $ $aTurnhout$ $ $bKAJ. Verbond Turnhout$ $ $c1981-1991,Monthly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aarbeidersbeweging$ $ $6(ODIS-TW)2656,^$ $6$aPeriodicals,,,,^$ $ $aFrequentie varieert,,,,,,,,,,,,,,,,,,,,,,,,00673nas  2200205u  4500,980112q19841985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899346LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918993460101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9918994110101480,Militantenblad.,^$ $ $aLeuven$ $ $bKAJ. Verbond Leuven$ $ $c[1985]-[1989],Unknown,,,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00497nas  2200169u  4500,980112q19841985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899411LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918994110101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9918994140101480,Schakeltje.,^$ $ $aS.l.$ $ $bKLJ. Gewest Veurne$ $ $c[1983-[1987],Bimonthly,,,^$ $6$aPeriodicals,,^$2$ $aKLJ. Verbond Veurne$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00599nas  2200205u  4500,980112q19831987be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899414LBS01-Aleph^$ $ $a7298061^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918994140101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.as
9918994330101480,^$0$3$a't ACV-tje.,^$ $ $aRoeselare$ $ $bACV. Gewest Roeselare$ $ $c[1985]-[1990],Bimonthly,,,,,^$2$ $aACV. Gewest Roeselare$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00582nas  2200193u  4500,980112q19851990be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899433LBS01-Aleph^$ $ $a7298136^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918994330101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.as
9918995440101480,"Komaan, blijf niet staan! Pak de toekomst aan...",^$ $ $aIeper$ $ $bVKAJ. Verbond Ieper$ $ $c1984-1985,Monthly,,,^$ $6$aPeriodicals,,,,,^$1$8$w(BeLVLBS)001899538LBS01-Aleph$ $ $tVrije tijd een open deur naar anderen$ $ $4780,,,,^$ $ $aVoortzetting van: Vrije tijd een open deur naar anderen^$ $ $aVoortgezet als: Een regenboog van solidariteit,,,,,,,,,,,,,,,,,,,00750nas  2200205u  4500,980112q19851990be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899544LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918995440101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9918995470101480,^$0$4$aEen regenboog van solidariteit.,^$ $ $aIeper$ $ $bVKAJ. Verbond Ieper$ $ $c1985-[1986],Bimonthly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$ $6$aPeriodicals,,,,,"^$1$8$w(BeLVLBS)001899544LBS01-Aleph$ $ $tKomaan, blijf niet staan! Pak de toekomst aan...$ $ $4780",,,,"^$ $ $aVoortzetting van: Komaan, blijf niet staan! Pak de toekomst aan...",,,,,,,,,,,,,,,,,,,00802nas  2200217u  4500,980112q19851990be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001899547LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9918995470101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9919025550101480,Trairi-nieuws.,^$ $ $aS.l.$ $ $bTrairi-nieuws$ $ $c1981-1986,Quarterly,,,,,,,^$ $ $aHet tijdschrift is afgesloten,,,,,,,,,,,,,,,,,,,,,,,,00571nas  2200193u  4500,980120d19811986be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001902555LBS01-Aleph^$ $ $a7313339^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919025550101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919048270101480,Kajot(s)tersnieuws uit het Ieperse.,^$ $ $aS.l.$ $ $bKAJ-VKAJ. Verbond Ieper$ $ $c[1981]-[1987],Monthly,,,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00519nas  2200169u  4500,980120d19811986be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001904827LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919048270101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9919065300101480,Ortekje.,^$ $ $aKortrijk$ $ $bVKAJ. Verbond Kortrijk$ $ $c1972-[1995],Bimonthly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aarbeidersbeweging$ $ $6(ODIS-TW)2656,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00644nas  2200193u  4500,980120d19811986be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001906530LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919065300101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9919065490101480,Gouw Noordzee prezenteert aan...,^$ $ $aS.l.$ $ $bGouw Noordzee prezenteert aan...$ $ $c1981-[1982],Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00564nas  2200181u  4500,980130q19811982be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001906549LBS01-Aleph^$ $ $a7329821^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919065490101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919077880101480,Echos du tiers-monde.,^$ $ $aRemouchamps$ $ $bGroupe tiers-monde$ $ $c[1985]-[1987],Quarterly,,,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00509nas  2200169u  4500,980130q19811982be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001907788LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919077880101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9919088500101480,Nieuwsbrief uit Nicaragua.,^$ $ $aS.l.$ $ $bNieuwsbrief uit Nicaragua$ $ $c[1984]-[1987],Bimonthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00553nas  2200181u  4500,980206q19841987nq br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001908850LBS01-Aleph^$ $ $a7340003^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919088500101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919088670101480,Dossiers sur l'actualité du Guatémala.,^$ $ $aS.l.$ $ $bDossiers sur l'actualité du Guatémala$ $ $c[1982]-[1983],Bimonthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00610nas  2200181u  4500,980206q19821983be br|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001908867LBS01-Aleph^$ $ $a7340051^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919088670101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
,,,Bimonthly = om de 2.5 maand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9919100360101480,Enfants de partout.,^$ $ $aParis$ $ $bBureau international catholique de l'enfance$ $ $c[1983]-[1997],Unknown,,,^$ $6$aPeriodicals,,^$2$ $aBICE$ $ $gBureau international catholique de l'enfance$ $ $4oth,,,,^$ $ $a0252-2799,,,,,,,,,,,,,,,,,,,,,,00623nas  2200193u  4500,980210q19831997fr ur|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001910036LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919100360101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9919142040101480,Waakvlam.,^$ $ $aS.l.$ $ $bCVP-jongeren. Arrondissement Oudenaarde$ $ $c1981-[1982],Bimonthly,,,,,^$2$ $aCVP-jongeren. Arrondissement Oudenaarde$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00609nas  2200193u  4500,980223q19811982be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001914204LBS01-Aleph^$ $ $a7363887^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919142040101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919153910101480,^$0$4$aHet thuisfront : infoblad.,^$ $ $aS.l.$ $ $bHet thuisfront$ $ $c1981-1984,Unknown,,,,,,,,,,,,^$ $ $aVoortgezet als: Het Marjet Haels thuisfront,,,,,,,,,,,,,,,,,,,00596nas  2200193u  4500,980225d19811984be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001915391LBS01-Aleph^$ $ $a7369054^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919153910101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919154210101480,^$0$4$aHet Marjet Haels thuisfront.,^$ $ $aS.l.$ $ $bHet Marjet Haels thuisfront$ $ $c1985-[1996],Unknown,,,,,,,,^$1$8$w(BeLVLBS)001915391LBS01-Aleph$ $ $tHet thuisfront : infoblad$ $ $4780,,,,^$ $ $aVoortzetting van: Het thuisfront,,,,,,,,,,,,,,,,,,,00680nas  2200205u  4500,980225q19851996be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001915421LBS01-Aleph^$ $ $a7369157^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919154210101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919195860101480,Solidarité Guatémala : bulletin d'information des Comités de solidarité pour le Guatémala.,^$ $ $aLesve$ $ $bComités de solidarité pour le Guatémala$ $ $c1981-1985,Monthly,,,,,^$2$ $aComités de solidarité pour le Guatémala$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00698nas  2200193u  4500,980310d19811985be mr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001919586LBS01-Aleph^$ $ $a7386817^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919195860101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919245060101480,Bulletin de solidarité Guatémala.,^$ $ $aLiège$ $ $bCoordination des comités Guatémala$ $ $c1985-[1987],Bimonthly,,^$ $7$2KADOC$ $ $aC2$ $ $xReligieuze instituten$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amissie$ $ $6(ODIS-TW)1319,,,^$2$ $aCoordination des comites Guatémala$ $ $4oth,,,^$1$8$w(BeLVLBS)001919586LBS01-Aleph$ $ $tSolidarité Guatémala : bulletin d'information des Comités de solidarité pour le Guatémala$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00839nas  2200217u  4500,980324q19851987be br|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001924506LBS01-Aleph^$ $ $a7410602^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919245060101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201511$ $ $9local,
9919247090101480,^$0$3$a't Sociaal aktiefje,^$ $ $aHeverlee$ $ $bSociale Hogeschool$ $ $c1983-[1985],Unknown,,,,,^$2$ $aSociale hogeschool Heverlee.$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00633nas  2200193u  4500,980324q19831985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001924709LBS01-Aleph^$ $ $a7411669^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919247090101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
,studentenblad Sociale hogeschool Heverlee.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9919289800101480,CVP ledenblad : tijdschrift van de CVP Lier.,^$ $ $aLier$ $ $bCVP. Lier$ $ $c[1985]-[1989],Bimonthly,,,,,^$2$ $aCVP. Lier$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00586nas  2200193u  4500,980407q19851989be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001928980LBS01-Aleph^$ $ $a7431566^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919289800101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919324940101480,Weetjes-en-citaten te nemen of te laten.,^$ $ $aS.l.$ $ $bWeetjes-en-citaten te nemen of te laten$ $ $c1982-[1987],Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00575nas  2200181u  4500,980422q19821987be zr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001932494LBS01-Aleph^$ $ $a7449572^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919324940101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919363440101480,Sprokkels.,,Quarterly,^$ $1$c1983-[2013]^$ $1$aAarschot$ $ $bSint-Jozefscollege$ $ $31983-[2013],"^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aonderwijs$ $ $6(ODIS-TW)2803",^$ $6$aPeriodicals,,^$2$ $aSint-Jozefscollege Aarschot$ $ $4oth,,,,,^$1$0$aCollegesprokkels.$ $ $g1(1983)-27(2009),,,,,,,,,,,,,,,,,,,,,00805nas  2200253u  4500,980505q19832013be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001936344LBS01-Aleph^$ $ $a7465419^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919363440101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202012,
9919363590101480,Sint-Victor nu en toen,,Quarterly,^$ $1$c1982-2003^$ $1$aAlsemberg$ $ $bSint-Victor$ $ $31982-2003,"^$ $7$2KADOC$ $ $aC6$ $ $xopvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)",^$ $6$aPeriodicals,,,,^$ $ $aTitel varieert,,,,,,,,,,,,,,,,,,,,,,,,00676nas  2200205u  4500,980505q19832013be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001936359LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919363590101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202104$ $ $9local,
,ledenblad oudleerlingenbond Sint-Victor Alsemberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9919383320101480,^$0$4$aLes cahiers de la FEC.,^$ $ $aBruxelles$ $ $bFormation Education Culture$ $ $c[1984]-[1989],Unknown,,,^$ $6$aPeriodicals,,^$2$ $aCSC. FEC.$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00546nas  2200181u  4500,980505q19832013be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001938332LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919383320101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9919383680101480,Nieuws uit St.-Thomas.,^$ $ $aBrussel$ $ $bSint-Thomasinstituut$ $ $c[1984]-[1992],Quarterly,,"^$ $7$2KADOC$ $ $aCongregatie van de Broeders van de Christelijke Scholen (1680-1725 ; 1725-heden)$ $ $6(ODIS-ORG)10421^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)",^$ $6$aPeriodicals,,^$2$ $aSint-Thomasinstituut Brussel$ $ $4oth,,,^$1$8$w(BeLVLBS)001937723LBS01-Aleph$ $ $tDe stem uit Nieuwland$ $ $4780,,,,^$ $ $aVoortzetting van: De stem uit Nieuwland^$ $ $aVoortgezet als: Nieuwland,,,,,,,,,,,,,,,,,,,00989nas  2200265u  4500,980512q19841995be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001938368LBS01-Aleph^$ $ $a7473869^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919383680101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
9919390580101480,SJB kontakt.,^$ $ $aBeringen$ $ $bSint-Jozefscollege $ $ $c[1983]-[1996],Bimonthly,,,,,^$2$ $aSint-Jozefscollege Beringen$ $ $4oth,^$1$1$aKontakt Sint-Jozefscollege Beringen,^$ $ $aPeriodiciteit varieert,,,,,,,,,,,,,,,,,,,,,,,,00677nas  2200217u  4500,980514q19831996be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001939058LBS01-Aleph^$ $ $a7477116^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9919390580101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.at
